Unnamed: 0,title,text,url,date,photo,tv,sns,ano,quote,sentiment_percent
0,"“성형 안해” 진지희, 성형금지 당할만한 바람직한 변천사","'정변의 아이콘' 진지희가 성형수술 의혹을 부인하면서 난데없이 진지희의 변천사가 다시금 주목받고 있다.올해 21세가 된 배우 진지희는 최근 몰라보게 예뻐지고 성숙해진 외모로 누리꾼들 사이에서 화제가 되고 있다.진지희는 지난 2009년 인기리에 방영된 MBC 시트콤 '지붕 뚫고 하이킥'에서 제멋대로 행동하는 꼬마 악동 정해리를 연기한 뒤 '빵꾸똥꾸'라는 별명을 얻었다. 어린 나이에도 불구, 얄미운 연기가 너무 리얼했던 탓에 성인이 된 현재까지도 진지희의 이름을 부를 땐 '빵꾸똥꾸'란 수식어가 따라다닌다. 진지희는 2012년 시청률 40%를 돌파한 MBC 드라마 '해를 품은 달'에서도 얄밉지만 미워할 수 없는 공주로 분해 밝고 명랑한 매력을 발산했다.진지희는 또 2014년 16세 어린 나이에도 불구, JTBC 드라마 '선암여고 탐정단' 주연을 맡아 열연했다. 진지희는 '빵꾸똥꾸' 이미지와는 상반되는 캐릭터를 맡아 섬세한 내면연기를 선보여 호평받았다. 그런가하면 진지희는 2017년 방영된 SBS 드라마 '언니는 살아있다'에서는 할 말은 다 하고 사는 고등학생 하세로 분해 배우 이재진과 로맨스 연기에 도전하기도 했다.이후 2017년 개봉한 영화 '이웃집 스타'에서는 한채영과 모녀 호흡을 맞추며 특유의 통통 튀는 매력을 선보였고, KBS 2TV '쌈, 마이웨이', tvN '백일의 낭군님' 등에 특별출연하며 안정된 연기력을 뽐냈다. 근황을 보여줄 때마다 진지희는 개성을 유지하면서도 나날이 예뻐지고 있는 외모로 대중의 관심을 한 몸에 받았다.미모가 점점 무르익어가고 있는 가운데 진지희에게는 유독 다른 연기자들에 비해 '절대 성형하지 말라'는 팬들의 당부가 쏟아지고 있어 눈길을 끈다. 이에 진지희는 과거 인터뷰에서 ""내가 광대뼈가 있긴 하지만 성형하고 싶단 생각을 한 적이 없다. 처음부터 하나하나 모여서 내 얼굴이 만들어진 거라 내 개성이 나가 떨어지는 것이기 때문에 난 성형을 안하고 싶다""고 선언하기도 했다.이같은 선언에도 의심하는 이들이 있었다. 하지만 진지희는 지난 1월3일 자신의 인스타그램 스토리를 통해 ""쌍꺼풀 수술 안 했다. 아무것도 안했다""고 당당히 밝혀 화제를 모으고 있다. (사진=MBC '지붕 뚫고 하이킥', MBC '해를 품은 달' 캡처, 뉴스엔DB, 진지희 인스타그램)",https://entertain.naver.com/ranking/read?oid=609&aid=0000041537,2019.01.04. 오후 3:29,0,0,인스타그램,누리꾼,"누리꾼들 사이에서 화제가 되고 있다.진지희는 지난 2009년 인기리에 방영된 MBC 시트콤 '지붕 뚫고 하이킥'에서 제멋대로 행동하는 꼬마 악동 정해리를 연기한 뒤 '빵꾸똥꾸'라는 별명을 얻었다. 어린 나이에도 불구, 얄미운 연기가 너무 리얼했던 탓에 성인이 된 현재까지도 진지희의 이름을 부를 땐 '빵꾸똥꾸'란 수식어가 따라다닌다. 진지희는 2012년 시청률 40%를 돌파한 MBC 드라마 '해를 품은 달'에서도 얄밉지만 미워할 수 없는 공주로 분해 밝고 명랑한 매력을 발산했다.진지희는 또 2014년 16세 어린 나이에도 불구, JTBC 드라마 '선암여고 탐정단' 주연을 맡아 열연했다. 진지희는 '빵꾸똥꾸' 이미지와는 상반되는 캐릭터를 맡아 섬세한 내면연기를 선보여 호평받았다. 그런가하면 진지희는 2017년 방영된 SBS 드라마 '언니는 살아있다'에서는 할 말은 다 하고 사는 고등학생 하세로 분해 배우 이재진과 로맨스 연기에 도전하기도 했다.이후 2017년 개봉한 영화 '이웃집 스타'에서는 한채영과 모녀 호흡을 맞추며 특유의 통통 튀는 매력을 선보였고, KBS 2TV '쌈, 마이웨이', tvN '백일의 낭군님' 등에 특별출연하며 안정된 연기력을 뽐냈다. 근황을 보여줄 때마다 진지희는 개성을 유지하면서도 나날이 예뻐지고 있는 외모로 대중의 관심을 한 몸에 받았다.미모가 점점 무르익어가고 있는 가운데 진지희에게는 유독 다른 연기자들에 비해 '절대 성형하지 말라'는 팬들의 당부가 쏟아지고 있어 눈길을 끈다. 이에 진지희는 과거 인터뷰에서 ""내가 광대뼈가 있긴 하지만 성형하고 싶단 생각을 한 적이 없다. 처음부터 하나하나 모여서 내 얼굴이 만들어진 거라 내 개성이 나가 떨어지는 것이기 때문에 난 성형을 안하고 싶다""고 선언하기도 했다.이같은 선언에도 의심하는 이들이 있었다. 하지만 진지희는 지난 1월3일 자신의 인스타그램 스토리를 통해 ""쌍꺼풀 수술 안 했다. 아무것도 안했다""고 당당히 밝혀 화제를 모으고 있다. (사진=MBC '지붕 뚫고 하이킥', MBC '해를 품은 달' 캡처, 뉴스엔DB, 진지희 인스타그램)",
1,‘아이템’ 주지훈 “현장 분위기 활기차” 화기애애 고사 공개,"'아이템'의 화기애애한 고사 현장이 공개됐다.지난 12월 6일 경기도 안성에 위치한 MBC 새 월화드라마 '아이템'(극본 정이도, 연출 김성욱)의 세트장에서 진행된 고사에는 김성욱 PD를 비롯해, 주지훈, 진세연, 김강우, 김유리, 이대연 황동주, 오승훈, 김병기, 김도현, 이정현, 신린아 등 출연진과 전 스태프들이 대거 참석, 드라마의 성공을 기원했다.먼저 ""촬영을 진행한 지 한 달이 좀 넘었다. 모두가 힘써주신 덕분에 여기까지 잘 올 수 있었다고 생각한다""고 말문을 연 김성욱 감독. ""시작이 좋았기 때문에 앞으로 촬영이 더욱 잘 진행될 것 같고 세트에서 다치는 일 없이 모두가 건강하게 마무리됐으면 한다""며 ""많은 시청자분들이 우리의 이야기를 봐주셔서 추운 날씨에도 고생한 보람을 느낄 수 있는 행복한 마무리를 할 수 있도록 열심히 노력하겠다""고 굳은 각오를 전해 박수갈채를 받았다.형사부 검사 강곤 역의 주지훈은 ""현장 분위기가 정말 활기차서 촬영장에 올 때마다 에너지를 얻는다. 좋은 분위기를 끝까지 이어갈 수 있도록 열심히 하겠다""며 파이팅을 외쳤다. 그와 검경 케미를 펼칠 돌진형 프로파일러 신소영 역의 진세연은 ""많은 시청자분들에게 사랑 받을 수 있는 드라마가 되도록 정말 열심히 하겠다. 잘부탁드린다""는 포부를 밝혔다.화원그룹 부회장이자 소시오패스인 절대악 조세황을 연기할 김강우는 ""마지막 촬영까지 아무도 다치지 않고 건강하게 잘 끝났으면 좋겠다""는 진심을 전했으며, 서울중앙지검 형사부 검사 한유나 역을 맡은 김유리 역시 ""좋은 작품 만들 수 있도록 최선을 다하겠다. 다치거나 아프지 말고 무사히 촬영했으면 좋겠다""는 바람을 내비쳤다.더불어 이날 고사에 참석한 모든 배우와 제작진은 작품을 향한 애정을 가득 담아 한마음으로 건강하고 즐거운 현장 분위기를 만들 것을 다짐했고 시청률 대박을 기도했다. 이날 고사에 참석한 '아이템' 관계자는 ""배우와 제작진이 모두 모여 '아이템 파이팅'을 외치며 서로를 다독이는 훈훈한 분위기를 이어갔다""고 전해 화기애애했던 현장을 짐작케 했다.'아이템'은 엇갈린 운명의 두 남녀가 특별한 초능력을 가진 물건들을 둘러싼 음모와 비밀을 파헤치는 판타지 블록버스터로 카카오페이지에서 인기리에 연재 중인 동명의 웹툰이 원작이다. 2월 11일 오후 10시 첫 방송될 예정이다.(사진제공 = MBC)",https://entertain.naver.com/ranking/read?oid=609&aid=0000046201,2019.01.15. 오전 8:02,0,0,,관계자,"관계자는 ""배우와 제작진이 모두 모여 '아이템 파이팅'을 외치며 서로를 다독이는 훈훈한 분위기를 이어갔다""고 전해 화기애애했던 현장을 짐작케 했다.'아이템'은 엇갈린 운명의 두 남녀가 특별한 초능력을 가진 물건들을 둘러싼 음모와 비밀을 파헤치는 판타지 블록버스터로 카카오페이지에서 인기리에 연재 중인 동명의 웹툰이 원작이다. 2월 11일 오후 10시 첫 방송될 예정이다.(사진제공 = MBC)",0.41571491956710815
2,"‘눈이 부시게’ 김혜자, 노안 비웃는 네티즌에 “늙는거 한순간이야”","'눈이 부시게' 김혜자가 역대 최고의 연기 변신을 예고했다.'일단 뜨겁게 청소하라' 후속으로 2월 11일 첫 방송 되는 JTBC 새 월화드라마 '눈이 부시게'는 주어진 시간을 다 써보지도 못하고 잃어버린 여자와 누구보다 찬란한 순간을 스스로 내던지고 무기력한 삶을 사는 남자, 같은 시간 속에 있지만 서로 다른 시간을 살아가는 두 남녀의 시간 이탈 로맨스를 그린다. '국민배우' 김혜자와 '공감 여신' 한지민이 2인 1역 듀얼 캐스팅으로 특별한 연기 도전에 나서며 2019년 최고의 기대작으로 손꼽히는 작품.공개된 3차 티저 영상은 시작부터 폭소를 유발케 하는 국민배우 김혜자의 독보적 능청 연기로 시선을 강탈한다. 잠방(자는 모습을 공개하는 방송) 중인 오빠 영수(손호준 분)의 방에 몰래 들어온 김혜자는 ""전기세 1원도 못 버는 주제에""라고 구시렁대며 모니터 화면 앞으로 홀린 듯 다가간다. 자신을 ""스물다섯 살, 투애니파이브"" 라고 소개한 혜자는 해외토픽에나 나올법한 노안(?)에 비웃는 네티즌들에게 ""늙는 거 한순간이야 이것들아""로 따끔한 일침을 놓는다. 악플러를 향한 ""나도 니들 개극혐""이라는 통쾌한 한 방도 사이다를 선사한다. 세상 처음 경험한 획기적인 '혜자TV'에 별사탕을 쏘며 열광하는 네티즌들에게 ""별사탕 쏘지 마. 니들 엄마 음료수라도 사다 드려""라는 뼈 때리는 핵사이다 발언으로 '핵인싸'로 등극, 폭소를 유발한다.따뜻한 감성을 자극했던 앞선 티저들과 달리 이날 공개된 3차 티저는 김혜자라 가능한 반전 매력으로 역대급 캐릭터 탄생을 예고했다. 채팅창에서 능수능란하게 네티즌들과 소통하는 김혜자는 외모는 70대이지만 영혼은 25세인 '김혜자'에 완벽 빙의한 모습. 현실적인 팩폭 대사조차 특유의 귀여움과 리얼함으로 살리는 김혜자의 연기가 기대를 한껏 끌어 올린다. 무엇보다 자신의 이름과 같은 캐릭터를 맡은 만큼 김혜자가 아니면 불가능한 연기로 웃음과 공감을 자아낼 전망이다.김혜자는 극 중 몸은 70대이지만 영혼은 25세인 '김혜자'로 파격 변신한다. 주어진 시간을 다 써보지도 못하고 한순간 늙어버린 '김혜자'를 때로는 유쾌한 웃음으로, 때로는 뭉클함을 자아내는 공감으로 깊이감을 더할 전망. 틀에 갇히지 않은 연기로 오랜 시간 도전을 멈추지 않았던 김혜자의 연기 변신에 기대가 쏠린다. 또한, '김혜자'라는 한 인물을 통해 김혜자와 한지민이 만들어갈 '눈이 부시게' 아름다운 순간은 과연 어떤 모습일지 벌써부터 기대 심리를 자극한다.(사진=JTBC 눈이부시게 3차 티저 영상 캡처)",https://entertain.naver.com/ranking/read?oid=609&aid=0000046257,2019.01.15. 오전 9:09,0,0,,네티즌,"네티즌들에게 ""늙는 거 한순간이야 이것들아""로 따끔한 일침을 놓는다. 악플러를 향한 ""나도 니들 개극혐""이라는 통쾌한 한 방도 사이다를 선사한다. 세상 처음 경험한 획기적인 '혜자TV'에 별사탕을 쏘며 열광하는 네티즌들에게 ""별사탕 쏘지 마. 니들 엄마 음료수라도 사다 드려""라는 뼈 때리는 핵사이다 발언으로 '핵인싸'로 등극, 폭소를 유발한다.따뜻한 감성을 자극했던 앞선 티저들과 달리 이날 공개된 3차 티저는 김혜자라 가능한 반전 매력으로 역대급 캐릭터 탄생을 예고했다. 채팅창에서 능수능란하게 네티즌들과 소통하는 김혜자는 외모는 70대이지만 영혼은 25세인 '김혜자'에 완벽 빙의한 모습. 현실적인 팩폭 대사조차 특유의 귀여움과 리얼함으로 살리는 김혜자의 연기가 기대를 한껏 끌어 올린다. 무엇보다 자신의 이름과 같은 캐릭터를 맡은 만큼 김혜자가 아니면 불가능한 연기로 웃음과 공감을 자아낼 전망이다.김혜자는 극 중 몸은 70대이지만 영혼은 25세인 '김혜자'로 파격 변신한다. 주어진 시간을 다 써보지도 못하고 한순간 늙어버린 '김혜자'를 때로는 유쾌한 웃음으로, 때로는 뭉클함을 자아내는 공감으로 깊이감을 더할 전망. 틀에 갇히지 않은 연기로 오랜 시간 도전을 멈추지 않았던 김혜자의 연기 변신에 기대가 쏠린다. 또한, '김혜자'라는 한 인물을 통해 김혜자와 한지민이 만들어갈 '눈이 부시게' 아름다운 순간은 과연 어떤 모습일지 벌써부터 기대 심리를 자극한다.(사진=JTBC 눈이부시게 3차 티저 영상 캡처)",0.6726994514465332
3,"트와이스 본상 수상 “올해 더 열심히 할 것, 지켜봐주길”[서울가요대상]","그룹 트와이스가 2019 서울가요대상 본상을 수상했다.트와이스는 1월 15일 서울 구로구 고척 스카이돔에서 개최된 제28회 하이원 서울가요대상 본상에 이름을 올렸다.트와이스는 ""JYP 관계자 분들 박진영 PD님 정말 감사드린다. 스태프, 매니저 언니 오빠도 감사드리고 올 한 해 더 열심히 할 테니까 지켜봐주시길 바란다. 또 하나뿐인 팬분들 감사하고 사랑한다는 말 전하고 싶다""고 영광을 돌렸다. 
이날 시상자는 배우 이시영이 맡았다. (사진=KBS Joy '제28회 하이원 서울가요대상' 생중계 캡처)",https://entertain.naver.com/ranking/read?oid=609&aid=0000046723,2019.01.15. 오후 9:36,0,0,,관계자,"관계자 분들 박진영 PD님 정말 감사드린다. 스태프, 매니저 언니 오빠도 감사드리고 올 한 해 더 열심히 할 테니까 지켜봐주시길 바란다. 또 하나뿐인 팬분들 감사하고 사랑한다는 말 전하고 싶다""고 영광을 돌렸다. 
이날 시상자는 배우 이시영이 맡았다. (사진=KBS Joy '제28회 하이원 서울가요대상' 생중계 캡처)",0.5214715600013733
4,"해피로봇레코드 측 “이요한-칵스 계약 해지, 본인 의사 존중”(전문)","싱어송라이터 이요한(OFA), 밴드 칵스가 해피로봇레코드와 전속계약을 해지한다.해피로봇레코드 측은 1월 16일 공식 SNS를 통해 이요한, 칵스의 전속계약 해지 소식을 알렸다.소속사 측은 최근 사생활 논란으로 화제를 모은 이요한과 관련 ""많은 폐를 끼친 것에 대해 죄송스러운 마음으로 활동을 하기 어렵겠다는 본인 요청이 있었고 이를 존중해 해지하게 됐다""고 밝혔다.이어 ""칵스와 관련 이슈들에 대해 멤버들과 내용을 확인했고 논란은 사실무근이라는 답변을 들었다. 하지만 이와 별개로 다양한 논란으로 인해 크고 작은 피해를 끼치고 있다는 점을 통감해 계약 해지하고 싶다는 의사를 전달해왔다""고 전했다.해피로봇레코드는 전속계약 해지와 함께 ""당사와 관련한 어떠한 이슈가 있을 경우 사실에 근거한 확실한 증거를 가지고 있거나 직접적인 연관이 있다면 주저없이 제보해주길 바란다. 사실 여부와 시시비비를 따져본 후 명백한 잘못이 인정된다면 그에 걸맞은 조치를 취할 것""이라며 ""다만 허위사실 유포, 명예훼손 등에 대해서는 강경하게 대처할 것""이라 덧붙였다.다음은 해피로봇 레코드 공식입장 전문이다안녕하세요, 해피로봇 레코드입니다. 2019년을 맞이하여 좀 더 나은 레이블로 발전하기 위해 다양한 논의를 하고 있는 바, 이와 관련된 몇 가지 말씀을 드리고자 합니다.1. 먼저 2019년 연초부터 여러 가지 논란이 되고 있는 이슈들로 인해 심려를 끼쳐드리게 되어 대단히 죄송합니다. 이 이슈들에 대한 사실 확인 및 내부적인 논의와 결정이 필요하였기에 오랜 시간을 기다리시게 한 부분 역시 대단히 죄송합니다.2. 연초 개인적인 이슈로 논란이 되었던 이요한(OFA) 님은 논란거리를 만들어 많은 분들에게 큰 폐를 끼친 것에 대해 죄송스러운 마음으로 활동을 하기 어렵겠다는 본인의 요청이 있었고 당사는 이를 존중하여 전속계약을 해지하게 되었습니다. 이요한(OFA) 님도 스스로의 생각을 정리할 시간이 필요했고, 당사에게도 무척이나 갑작스럽고 당황스러운 일이었기에 서로 간에 충분한 논의가 필요했으며 이로 인해 결정이 지체된 점 사과드립니다.3. 며칠간 일어난 밴드 칵스의 이슈들에 대해 멤버들과 내용을 조목조목 확인하였고 논란이 되고 있는 것들은 사실무근이라는 답변을 들었습니다. 하지만 이와는 별개로 최근의 이슈뿐만 아니라 과거부터 반복적으로 제기되어온 다양한 형태의 논란으로 인해 동료 아티스트 및 스태프들에게 이미지와 업무에 크고 작은 피해를 끼치고 있다는 점을 통감한 칵스 멤버들이 계약을 해지 하고 싶다는 의사를 전달해 왔습니다. 이에 일부 멤버들의 예정되어 있는 MPMG WEEK의 스케줄을 끝으로 칵스는 해피로봇 레코드와의 전속계약을 해지하기로 결정하였습니다. 그리고, 건강상의 문제로 인해 이수륜 님은 MPMG WEEK의 모든 프로그램을 참여하지 못하게 된 점 양해 바랍니다.4. 당사와 관련한 어떠한 이슈가 있을 경우 사실에 근거한 확실한 증거를 가지고 계시거나 직접적인 연관이 있으시다면 주저 없이 저희에게 제보하여 주시길 바랍니다. 사실 여부와 시시비비를 따져본 후 명명백백한 잘못이 인정된다면 그에 걸맞은 조치를 취할 것입니다. 다만 진원지와 게시자를 확인하기 힘든 루머, 과장, 자극적인 표현 등이 마치 사실인 양 부풀려지고 확산되는 상황은 최근 빈번하게 확인되고 있으며 묵과할 수 있는 수준을 벗어나고 있습니다. 이러한 허위사실 유포, 명예훼손뿐 아니라 확대 재생산 및 악의적인 유포 행위 등에 대해서는 매니지먼트 본연의 업무인 아티스트 보호를 위해 강경하게 대처하도록 하겠습니다.5. 또한 사안에 대해 여러 관점에서 바라보고 인식개선과 발전적인 모습을 갖추기 위해 노력을 하겠습니다. 아티스트 매니지먼트 관리에 있어서도 보다 섬세한 마음으로 임하는 것은 당연하며 저희 구성원(아티스트 및 스태프)과 관련하여 성적인 문제, 폭력, 음주사건, 마약, 도박을 비롯하여 사회 통념을 벗어나는 행위의 객관적인 사실이 확인되는 경우, 반드시 그에 상응하는 조치를 취하도록 하겠습니다. 이는 보다 전문적이고 긍정적인 레이블로 거듭나고자 하는 결의이자, 스스로에 대한 다짐이라 봐주시면 감사하겠습니다.6. 당사는 그 어떤 스태프와 아티스트가 언제라도 함께 하고 싶고 떳떳한 회사, 팬들께서도 믿고 좋아해 줄 수 있는 건강한 회사가 될 수 있도록 최대한 노력할 것이며, 기회가 되는대로 다양한 방식의 교육과 소통의 자리도 마련하겠습니다. 물론 업무적으로도 소속 아티스트들이 지금 보다 좋은 대우와 성과를 거둘 수 있도록 최대한의 서포트를 할 것이며 이를 위해 다양한 방식의 체질 개선과 조직개편 역시 지난해 말부터 활발히 논의하고 있습니다. 여전히 많이 부족한 해피로봇 레코드이지만 조금이라도 발전할 수 있도록 고견을 보내주신다면 진심으로 감사하겠습니다.연초부터 연이어 좋지 않은 이슈들로 팬분들과 소속 아티스트, 스태프, 관계자분들의 심려를 끼쳐드린 점 다시 한 번 진심으로 사과드립니다.(사진=해피로봇레코드 제공)",https://entertain.naver.com/ranking/read?oid=609&aid=0000047870,2019.01.17. 오후 4:10,0,0,,관계자,관계자분들의 심려를 끼쳐드린 점 다시 한 번 진심으로 사과드립니다.(사진=해피로봇레코드 제공),0.5566087961196899
5,‘해투’ 하연수 “턱 안 쳤다” 과거사진 공개+성형의혹 해명,"하연수의 어린시절 사진이 공개됐다.배우 하연수는 1월17일 방송된 KBS 2TV '해피투게더4'(이하 해투4)에서 초등학교 졸업사진이 자신의 흑역사라고 소개했다.이날 하연수는 성형 의혹이 제기됐던 초등학교 졸업사진을 언급했다. 하연수는 ""초등학교 졸업사진이 인터넷에 떠도는데 땡볕에서 찍었다. 너무 더워 눈을 찌푸리면서 찍었는데 그걸 보고 많은 네티즌들이 '고쳤구나' 하면서 논란이 됐다""고 털어놨다.  
이와 함께 하연수는 ""턱도 쳤다고 하는데 실제로 안 쳤다""며 성형 의혹을 부인했다.이후 떡잎부터 남달랐던 하연수의 어린시절 사진들이 등장했다. 하연수는 지금과 차이가 없는 인형미모로 모두를 놀라게 했다. (사진=KBS 2TV '해피투게더4' 캡처) ",https://entertain.naver.com/ranking/read?oid=609&aid=0000048027,2019.01.18. 오전 12:20,0,0,,네티즌,"네티즌들이 '고쳤구나' 하면서 논란이 됐다""고 털어놨다.  
이와 함께 하연수는 ""턱도 쳤다고 하는데 실제로 안 쳤다""며 성형 의혹을 부인했다.이후 떡잎부터 남달랐던 하연수의 어린시절 사진들이 등장했다. 하연수는 지금과 차이가 없는 인형미모로 모두를 놀라게 했다. (사진=KBS 2TV '해피투게더4' 캡처)",0.581774115562439
6,"‘니알내아’ 로꼬, 입대 전 마지막 심경 공개[오늘TV]","래퍼 로꼬의 입대 전 마지막 모습이 공개된다.1월 24일 방송되는 Mnet '니가 알던 내가 아냐(연출 홍지현)' 6회에는 마성의 래퍼 로꼬가 어디에서도 볼 수 없었던 자신의 일상 생활을 공개하고, 최측근 관계자 6인과 함께 일상 맞추기 퀴즈에 도전한다.특히 친어머니가 최초로 동반 출연함은 물론, 그의 모든 것을 폭로할 최측근 관계자로 3회 주인공으로 출연했던 그레이가 출연해 로꼬와의 끈끈한 우정을 드러낼 계획이다.로꼬는 VCR을 통해 무대 위에서의 파워풀한 모습과는 달리 '권노인'이라는 별명을 갖고 있다고 밝히며 의외의 모습을 공개한다. 아침에 눈을 뜨자마자 수많은 영양제를 챙겨먹는 로꼬를 보고 이수근은 ""입원하셔야 하는 것 아니냐""는 농담을 던져 스튜디오를 웃음 바다로 만들 전망.또 관계자들이 로꼬의 평상시 행동을 떠올리며 ""확실하게 알았다"", ""이건 무조건이다""라며 자신 있게 답을 고르는 데 반해, 로꼬는 자신의 일상임에도 불구하고 답을 기억하지 못하는 허당미 넘치는 모습으로 웃음을 자아낼 예정이다.이외에도 방송을 앞두고 공개된 예고 영상에는 로꼬의 군입대 전 마지막 촬영이라는 말에 눈물을 쏟듯 고개를 들지 못하는 로꼬 어머니의 모습이 공개돼 눈길을 끌고 있다. 오늘 방송을 통해 입대를 앞둔 로꼬의 심경과 팬들을 향한 마지막 인사도 공개된다. 오후 11시 방송.(사진=Mnet)",https://entertain.naver.com/ranking/read?oid=609&aid=0000051301,2019.01.24. 오전 10:21,0,1,,관계자 측근 최측근,"관계자 6인과 함께 일상 맞추기 퀴즈에 도전한다.특히 친어머니가 최초로 동반 출연함은 물론, 그의 모든 것을 폭로할 최측근 관계자로 3회 주인공으로 출연했던 그레이가 출연해 로꼬와의 끈끈한 우정을 드러낼 계획이다.로꼬는 VCR을 통해 무대 위에서의 파워풀한 모습과는 달리 '권노인'이라는 별명을 갖고 있다고 밝히며 의외의 모습을 공개한다. 아침에 눈을 뜨자마자 수많은 영양제를 챙겨먹는 로꼬를 보고 이수근은 ""입원하셔야 하는 것 아니냐""는 농담을 던져 스튜디오를 웃음 바다로 만들 전망.또 관계자들이 로꼬의 평상시 행동을 떠올리며 ""확실하게 알았다"", ""이건 무조건이다""라며 자신 있게 답을 고르는 데 반해, 로꼬는 자신의 일상임에도 불구하고 답을 기억하지 못하는 허당미 넘치는 모습으로 웃음을 자아낼 예정이다.이외에도 방송을 앞두고 공개된 예고 영상에는 로꼬의 군입대 전 마지막 촬영이라는 말에 눈물을 쏟듯 고개를 들지 못하는 로꼬 어머니의 모습이 공개돼 눈길을 끌고 있다. 오늘 방송을 통해 입대를 앞둔 로꼬의 심경과 팬들을 향한 마지막 인사도 공개된다. 오후 11시 방송.(사진=Mnet)",0.6514428853988647
