,title,text,url,date,photo,tv,sns,ano,quote
664,"김빈우, 두 아이 맘 맞아? 걸그룹이래도 믿을 젓가락 각선미[SNS★컷]","배우 김빈우가 늘씬한 몸매를 자랑했다. 김빈우는 10월 1일 자신의 인스타그램에 ""허리 좀 좋아졌다고 좋~~타고 힐 신고 나온다""는 글과 함께 사진을 게재했다. 사진 속에는 미니스커트를 입은 김빈우의 모습이 담겼다. 김빈우는 카메라를 향해 브이포즈를 취하고 있다. 김빈우의 군살 하나 없이 늘씬한 각선미가 시선을 사로잡는다. 사진을 접한 팬들은 ""언니 더 예뻐지셨네요"", ""진짜 잘 어울린다"", ""나도 힐 신고 싶어지네요"" 등 반응을 보였다. 김빈우는 지난 2015년 비연예인과 결혼해 슬하에 1남 1녀를 뒀다. (사진=김빈우 인스타그램)",https://entertain.naver.com/ranking/read?oid=609&aid=0000180325,2019.10.01. 오후 2:46,0,0,인스타그램,,
665,"공효진 ‘가장보통의연애’ 홍보요정다운 상큼美, 늙지도 않아[SNS★컷]","배우 공효진이 영화 '가장 보통의 연애'를 홍보했다. 공효진 소속사 매니지먼트 숲 공식 인스타그램에는 10월 2일 ""여러분 오늘이 무슨날이냐구요? 기다리고 기다리던 '가장 보통의 연애' 개봉날! 얼른 극장으로 오세요""라는 글과 함께 영상이 게재됐다. 영상 속 공효진은 ""드디어 기다리고 기다리던 10월 2일 '가장 보통의 연애'가 개봉했습니다. 얼른 극장으로 오세요""라고 말하고 있다. 공효진은 브이포즈를 취한 채 카메라를 향해 밝게 미소짓고 있다. 공효진의 동안 미모가 시선을 사로잡는다. 영상을 접한 팬들은 ""바로 영화관 달려갑니다"", ""드라마부터 영화까지 열일해줘서 고마워요"", ""바로 날아갈거야"" 등 반응을 보였다. 공효진과 김래원이 주연을 맡은 영화 '가장 보통의 연애'는 이날 개봉했다. (사진=매니지먼트 숲 공식 인스타그램)",https://entertain.naver.com/ranking/read?oid=609&aid=0000181024,2019.10.02. 오후 3:03,0,0,인스타그램,,
666,"벤틀리, 이렇게 깜찍해도 돼? 손가락 빠는 모습도 인형인 줄[SNS★컷]","호주 출신 방송인 샘 해밍턴 둘째 아들 벤틀리의 사랑스러운 일상이 공개됐다. 10월 2일 벤틀리 인스타그램에는 ""굿모닝~ 형아가 아침인데 왜 깜깜해?? 그러는 말에 저도 동감이요~""이라는 글과 함께 사진이 게재됐다. 사진 속에는 손가락을 입에 넣고 빠는 벤틀리의 모습이 담겼다. 벤틀리의 똘망똘망한 눈빛이 시선을 사로잡는다. 벤틀리의 인형처럼 앙증맞은 자태도 돋보인다. 사진을 접한 팬들은 ""귀여워"", ""인형인 것 같다"", ""사랑스러워"" 등 반응을 보였다. 샘 해밍턴은 윌리엄-벤틀리 형제와 함께 KBS 2TV '슈퍼맨이 돌아왔다'에 출연 중이다. (사진=벤틀리 인스타그램)",https://entertain.naver.com/ranking/read?oid=609&aid=0000181118,2019.10.02. 오후 4:28,0,0,인스타그램,,
667,"‘어하루’ 이미지 변신 김혜윤, 갈수록 예뻐지는 러블리 미모[SNS★컷]","김혜윤이 러블리 미모를 자랑했다.배우 김혜윤 소속사 싸이더스HQ 측은 10월 2일 공식 인스타그램을 통해 사진 두 장을 게재했다.사진 속 김혜윤은 카메라를 바라보며 브이자를 그리고 있다. 갈수록 사랑스러워지는 미모가 시선을 사로잡는다. 
한편 김혜윤은 이날 오후 8시 55분 첫 방송되는 MBC 새 수목드라마 '어쩌다 발견한 하루'에 출연한다.(사진=싸이더스HQ 공식 인스타그램)",https://entertain.naver.com/ranking/read?oid=609&aid=0000181137,2019.10.02. 오후 5:02,0,0,인스타그램,,
668,"구구단 해빈, 더욱 물오른 美모 ‘얼굴 소멸하겠어’[SNS★컷]","해빈이 더욱 물오른 미모를 뽐냈다. 
그룹 구구단 멤버 해빈은 9월 30일 자신의 인스타그램에 4장의 사진을 게재했다. 
사진 속 해빈은 머리를 넘기며 카메라를 바라보고 있다. 그는 날렵한 콧대와 작은 얼굴로 아름다움을 자랑했다.해빈은 1일 '위대한 쇼 OST Part 4 - 오지 않는 널'을 발매했다.(사진=해빈 인스타그램) 
",https://entertain.naver.com/ranking/read?oid=609&aid=0000181145,2019.10.02. 오후 5:09,0,0,인스타그램,,
669,"채은정, 동안 비주얼 이 정도였어? 아이스크림 들고 활짝[SNS★컷]","채은정이 동안 미모를 뽐냈다.그룹 클레오 출신 채은정은 10월 2일 자신의 인스타그램에 ""지인님 가게에요""라는 문구와 함께 사진을 업로드했다.사진 속 채은정은 밝은 웃음을 띤 채 아이스크림을 들고 있다. 그는 단아한 비주얼을 자랑하며 보는 이들을 감탄케 했다. 
이를 본 누리꾼들은 ""이 세상 미모가 아니다"", ""맛있게 드세요"" 등의 반응을 보였다.(사진=채은정 인스타그램)",https://entertain.naver.com/ranking/read?oid=609&aid=0000181160,2019.10.02. 오후 5:28,0,0,인스타그램,누리꾼,"누리꾼들은 ""이 세상 미모가 아니다"", ""맛있게 드세요"" 등의 반응을 보였다.(사진=채은정 인스타그램)"
670,"오정연, 눈을 뗄 수 없는 반전 볼륨 몸매[SNS★컷]","방송인 오정연이 반전 몸매로 시선을 모았다. 오정연은 10월 3일 자신의 인스타그램에 ""already two weeks ago- in #moalboal with #divelovers""라는 글과 함께 여러 장의 사진을 게재했다. 공개된 사진 속 오정연은 푸른 바다를 배경으로 다양한 포즈를 취하고 있다. 검은색 원피스로 멋을 낸 오정연의 볼륨감 넘치는 반전 몸매가 눈길을 끈다. 
한편 오정연은 KBS 2TV 주말드라마 '사랑은 뷰티풀 인생은 원더풀'에 특별 출연해 화제를 모았다. (사진=오정연 인스타그램)",https://entertain.naver.com/ranking/read?oid=609&aid=0000181512,2019.10.03. 오전 11:34,0,0,인스타그램,,
671,"MBC FM4U ‘이승환 30th, 무적의 히어로’ 3시간 특집 생방송(공식)","MBC FM4U에서 이승환의 데뷔 30주년을 맞아 MBC FM4U 아티스트 스페셜 '이승환 30th, 무적의 히어로'를 방송한다.'이승환 30th, 무적의 히어로'는 가수 이승환의 데뷔일인 1989년 10월 15일로부터 정확하게 30년이 되는 2019년 10월 15일 전파를 탄다. 본 특집 방송은 오후 3시부터 6시까지 무려 180분 동안 연속으로 방송될 예정이다.'이승환 30th, 무적의 히어로'는 MBC 라디오 '두시의 데이트'의 DJ 뮤지, 안영미와 '오후의 발견'의 DJ 이지혜가 진행을 맡아 이승환의 음악 인생 30년을 돌아보는 시간을 갖는다. 무엇보다 방송 말미에는 이승환이 전격 출연해 신곡 관련 단독 인터뷰를 진행할 예정이어서 관심을 모은다.MBC 라디오 관계자는 ""이승환의 음악 역사 30년에는 히트곡이 손에 꼽을 수 없이 많다. 그중에서도 청취자들이 뽑은 이승환의 명곡 순위와 함께 30주년에 맞추어 공개되는 이승환의 12번째 정규앨범 관련 뒷이야기도 소개될 것""이라며 기대감을 밝혔다. 청취자의 손으로 뽑는 이승환 명곡 설문조사는 '이승환 30th, 무적의 히어로' 공식 홈페이지에서 참여할 수 있다.한편, 'MBC FM4U 아티스트 스페셜'은 지난해 조용필의 가수 데뷔 50주년을 맞아 제작된 특집 '조용필 50, 그 위대한 여정'을 시작으로 한 MBC 라디오의 전무후무한 프로젝트다. MBC 라디오는 앞으로도 한국 대중음악계의 큰 발자취를 남긴 아티스트들의 데뷔 주기에 맞춰 야심 차게 특집 방송을 공개할 예정이다. (사진=MBC)",https://entertain.naver.com/ranking/read?oid=609&aid=0000182087,2019.10.04. 오전 10:03,0,0,,관계자,"관계자는 ""이승환의 음악 역사 30년에는 히트곡이 손에 꼽을 수 없이 많다. 그중에서도 청취자들이 뽑은 이승환의 명곡 순위와 함께 30주년에 맞추어 공개되는 이승환의 12번째 정규앨범 관련 뒷이야기도 소개될 것""이라며 기대감을 밝혔다. 청취자의 손으로 뽑는 이승환 명곡 설문조사는 '이승환 30th, 무적의 히어로' 공식 홈페이지에서 참여할 수 있다.한편, 'MBC FM4U 아티스트 스페셜'은 지난해 조용필의 가수 데뷔 50주년을 맞아 제작된 특집 '조용필 50, 그 위대한 여정'을 시작으로 한 MBC 라디오의 전무후무한 프로젝트다. MBC 라디오는 앞으로도 한국 대중음악계의 큰 발자취를 남긴 아티스트들의 데뷔 주기에 맞춰 야심 차게 특집 방송을 공개할 예정이다. (사진=MBC)"
672,위키미키 김도연 맞아? 다크 섹시 아우라에 몰라볼 뻔[SNS★컷],"그룹 위키미키 멤버 김도연이 섹시한 반전 매력을 뽐냈다. 김도연은 10월 4일 위키미키 공식 인스타그램에 여러 장의 셀카 사진을 게재했다.  
사진 속에는 몽환적인 눈빛으로 카메라를 응시하는 김도연의 모습이 담겼다. 김도연의 큰 눈과 오뚝한 콧대가 미모를 한층 돋보이게 한다. 김도연의 다크하면서도 섹시한 아우라도 눈길을 끈다. 사진을 접한 팬들은 ""미쳤다. 완전 섹시해"", ""이런 콘셉트도 좋아요"", ""언니 진짜 사랑해"" 등 반응을 보였다. (사진=위키미키 공식 인스타그램) 
",https://entertain.naver.com/ranking/read?oid=609&aid=0000182509,2019.10.04. 오후 4:27,0,0,인스타그램,,
673,"케이트 업튼, 메이저리거 남편에 진한 애정 표현","케이트 업튼이 남편에 대한 애정을 드러냈다.모델 케이트 업튼은 최근 자신의 인스타그램에 ""당신은 늘 날 놀라게 해. 너무 자랑스러워""라는 글과 사진을 게재했다. 케이트 업튼이 공개한 사진은 케이트 업튼과 남편 저스틴 벌렌더가 그물망 사이로 입맞춤을 나누고 있는 모습을 담고 있다. 케이트 업튼은 이날 휴스턴 애스트로스 소속인 남편 저스틴 벌렌더의 경기를 관람했다. 저스틴 벌렌더는 이날 메이저리그 역대 18번째 3000탈삼진을 기록했다. 케이트 업튼과 저스틴 벌랜더는 지난 2017년 결혼했으며 지난해 딸을 출산했다. ",https://entertain.naver.com/ranking/read?oid=609&aid=0000183110,2019.10.05. 오후 2:59,0,0,인스타그램,,
